"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1000"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1003"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","com.Company1.ProductCxq.SniperView>>>>>>>>>>>>>","loading elapsed time: 2657"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","com.Company1.ProductCxq.SniperView>>>>>>>>>>>>>","loading end"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1017.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------883.51874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------105"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------756.39374"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------205"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --7"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------664.8638"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------277"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------633.0825"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------302"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------593.67377"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------333"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------563.16376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------357"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------503.415"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------404"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------479.26126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------423"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------436.03876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------457"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------394.0875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------490"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------361.035"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------516"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------311.45624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------555"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------284.76"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------576"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------251.7075"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------602"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------207.21375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------637"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------139.8375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------690"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------115.683754"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------709"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------68.6475"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------746"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------39.40875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------769"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------800"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------836"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------23"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------61"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------106"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------134"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------176"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------216"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------247"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------274"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------305"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------351"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------391"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------412"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","play background music","play background music"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
