"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3343 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837729"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837729"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 104"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3343 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837730"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837730"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 64"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 64"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837737"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837737"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 64"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 64"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3469 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837738"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837738"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 64"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 64"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3485 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837739"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837739"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 96"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 40"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3501 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837740"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837740"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 96"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 40"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3516 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837741"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837741"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 128"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 40"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3532 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837742"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837742"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 128"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 40"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3552 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837743"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837743"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 152"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 40"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3572 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837744"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837744"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 152"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 40"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837761"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837761"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 39"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 39"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3787 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837762"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837762"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3793 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837763"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837763"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 13"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3794 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837764"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837764"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3795 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837765"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837765"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3797 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837773"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837773"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3808 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837774"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837774"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3810 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837775"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837775"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3811 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837776"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837776"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3812 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837777"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3816 KBytes"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3820 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837785"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837785"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3820 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837786"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837786"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3821 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837787"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837787"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3822 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837788"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837788"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3822 KBytes"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3826 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837794"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837794"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3828 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837795"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837795"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3830 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837796"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837796"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3831 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837797"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837797"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3833 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837819"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837819"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3869 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837820"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837820"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3870 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837821"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837821"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3872 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837822"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837822"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3874 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837823"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837829"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3885 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837830"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837830"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3887 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837831"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837831"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3888 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837832"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837832"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3890 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837833"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837833"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3891 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837834"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837838"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837838"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3900 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837839"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837839"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3901 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837840"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837840"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3903 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837841"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837841"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3904 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837842"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837852"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837852"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3920 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837853"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837853"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3934 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837854"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837854"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3938 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837855"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837855"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3942 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837856"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837856"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3946 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837895"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837895"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 200"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 181"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4658 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837896"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837896"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 69"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 22"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4799 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837897"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837897"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 44"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 23"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4805 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837898"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837898"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 59"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 21"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4809 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837902"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837902"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 320"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4815 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837903"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837903"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 26"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4875 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837904"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837904"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4878 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837905"
