"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2203.1572][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6ec5caf"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2228.8613][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@53af8bc"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2258.421][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f4d6045"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2285.4102][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1a5339a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2313.6846][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c2c14cb"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2343.2441][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d1ce4a8"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2369.5908][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4e8bbc1"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2395.9375][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@892ef66"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2419.7136][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a6532a7"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2446.0603][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6afa354"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2467.266][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@38452fd"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2491.6848][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d4e9bf2"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2514.1758][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d285243"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2541.8076][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@60da0c0"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2564.2986][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f4821f9"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2594.5007][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ba6853e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2614.4214][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e73cf9f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2636.2698][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@48c08ec"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2673.5405][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@cdfe4b5"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2692.176][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c01b74a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2710.8115][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@fcfc6bb"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2739.086][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9a6c7d8"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2762.862][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5f71731"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2787.2808][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@42bfe16"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2816.8403][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@92a1397"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2834.8333][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6ac8984"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2863.1077][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@974f56d"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2885.5986][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@8e1e5a2"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2906.8044][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9725233"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2930.5806][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@12ab9f0"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2974.92][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3787b69"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -2990.3423][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c1cb9ee"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3014.761][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4f5de8f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3035.3242][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@819851c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3063.5986][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9146525"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3084.1619][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@41e86fa"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3120.1475][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d7bd4ab"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3145.2087][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@fc7d708"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3174.1257][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3cb2ea1"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3201.7576][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@73e18c6"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3222.9634][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@211087"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3256.3787][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@875bb4"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3272.4436][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@8cb13dd"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3309.0718][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@872fb52"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3321.9238][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4f42e23"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3345.0574][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4187f20"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3369.476][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@7ea10d9"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3388.7542][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a17a9e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3414.4583][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c51897f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3434.379][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@dd66d4c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3462.0107][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e61e195"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3481.9314][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a6a2aa"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3505.065][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5ff3e9b"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3524.9856][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9a31238"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3544.9062][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@94c0211"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3568.0398][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d9319e4"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3601.455][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@3ddae4d"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3652.2205][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d0cdd02"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3693.347][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b5ce613"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3733.1882][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a59f050"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3755.0366][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@d63e249"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3789.737][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@fefc74e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3820.5818][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c25d06f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3857.21][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@675c17c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3893.1956][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@2ff5a05"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3908.618][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9050a5a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3925.968][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@be9048b"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3945.246][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1b7968"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3969.0222][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9209181"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -3997.2966][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9f97226"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4021.0728][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f615e67"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4041.636][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1e2c414"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4060.914][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@c3c4bd"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4089.1885][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@7a8ab2"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4108.4663][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@21b7a03"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4127.1016][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6320d80"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4147.022][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@46cefb9"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4165.0146][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5829ffe"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4191.3613][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@56a81ac"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4218.3506][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@8e3ce75"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4255.6216][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@564be0a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4289.679][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@388267b"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4328.2354][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ad40c98"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4372.5747][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
